sample_id,version,pipeline,model,prompt_strategy,svc_label,issue_type
VeriCoding_VA0644_vericoded,complete03.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VA0644_vericoded,complete04.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VA0655_vericoded,complete00.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VA0659_vericoded,complete00.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VA0659_vericoded,complete01.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VA0659_vericoded,complete02.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VA0659_vericoded,complete03.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VA0659_vericoded,complete04.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VA0667_vericoded,complete00.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VA0671_vericoded,complete00.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VA0671_vericoded,complete01.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VA0671_vericoded,complete03.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VD0073_vericoded,complete00.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VD0073_vericoded,complete01.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VD0073_vericoded,complete02.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VD0073_vericoded,complete03.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VD0073_vericoded,complete04.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VD0085_vericoded,complete00.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VD0085_vericoded,complete01.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VD0085_vericoded,complete02.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VD0085_vericoded,complete03.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VD0085_vericoded,complete04.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VD0088_vericoded,complete03.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VD0256_vericoded,complete01.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VD0432_vericoded,complete01.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VD0539_vericoded,complete01.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VD0679_vericoded,complete00.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VD0679_vericoded,complete01.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VD0679_vericoded,complete02.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VD0679_vericoded,complete03.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VD0722_vericoded,complete01.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VD0727_vericoded,complete00.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VD0727_vericoded,complete01.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VD0754_vericoded,complete01.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VD0754_vericoded,complete04.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VD0791_vericoded,complete02.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VD0791_vericoded,complete03.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VD0804_vericoded,complete00.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VD0804_vericoded,complete02.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VeriCoding_VD0804_vericoded,complete03.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,0,code_mismatch;spec_mismatch
VeriCoding_VH0041_vericoded,complete00.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,0,code_mismatch;spec_mismatch
VeriCoding_VH0055_vericoded,complete00.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VH0055_vericoded,complete04.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VH0107_vericoded,complete03.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VH0134_vericoded,complete00.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,0,code_mismatch;spec_mismatch
VeriCoding_VJ0000_vericoded,complete01.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VJ0000_vericoded,complete04.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VJ0035_vericoded,complete01.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,0,spec_mismatch;code_spec_inconsistency
VeriCoding_VJ0035_vericoded,complete04.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VJ0039_vericoded,complete01.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VeriCoding_VJ0096_vericoded,complete02.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VJ0126_vericoded,complete04.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VJ0134_vericoded,complete01.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VJ0153_vericoded,complete02.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VT0007_vericoded,complete00.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VT0010_vericoded,complete00.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VT0010_vericoded,complete01.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VT0010_vericoded,complete02.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VT0010_vericoded,complete04.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VT0029_vericoded,complete02.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VT0040_vericoded,complete00.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VT0048_vericoded,complete01.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VT0055_vericoded,complete04.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VT0071_vericoded,complete00.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VT0071_vericoded,complete01.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VT0071_vericoded,complete02.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VT0071_vericoded,complete03.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VT0071_vericoded,complete04.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VT0081_vericoded,complete02.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VT0081_vericoded,complete03.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VeriCoding_VT0108_vericoded,complete00.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VT0108_vericoded,complete01.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,0,code_mismatch;spec_mismatch
VeriCoding_VT0108_vericoded,complete04.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VT0124_vericoded,complete01.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VT0124_vericoded,complete02.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VT0124_vericoded,complete03.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VT0124_vericoded,complete04.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VT0132_vericoded,complete01.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VT0135_vericoded,complete00.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VT0135_vericoded,complete01.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VT0135_vericoded,complete02.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VT0146_vericoded,complete01.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,0,spec_mismatch
VeriCoding_VT0146_vericoded,complete02.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VT0146_vericoded,complete03.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VT0146_vericoded,complete04.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VT0192_vericoded,complete00.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VT0192_vericoded,complete01.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VT0192_vericoded,complete02.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VT0192_vericoded,complete03.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VT0219_vericoded,complete02.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VeriCoding_VT0325_vericoded,complete02.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VT0469_vericoded,complete03.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VT0495_vericoded,complete00.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VT0520_vericoded,complete00.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VT0520_vericoded,complete01.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VT0520_vericoded,complete04.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VT0540_vericoded,complete00.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VT0540_vericoded,complete01.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VT0540_vericoded,complete04.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VT0546_vericoded,complete00.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VT0546_vericoded,complete01.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VT0546_vericoded,complete02.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VT0548_vericoded,complete01.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VT0557_vericoded,complete04.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VT0568_vericoded,complete02.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VT0655_vericoded,complete00.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VT0655_vericoded,complete02.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VT0655_vericoded,complete03.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VV0040_vericoded,complete01.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VV0086_vericoded,complete03.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VV0086_vericoded,complete04.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VV0112_vericoded,complete02.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VV0135_vericoded,complete00.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VV0135_vericoded,complete01.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VV0135_vericoded,complete02.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VV0135_vericoded,complete03.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VV0135_vericoded,complete04.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VV0148_vericoded,complete04.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VV0156_vericoded,complete01.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VeriCoding_VV0162_vericoded,complete02.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VerusBench_CloverBench_array_copy_strong,complete03.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VerusBench_CloverBench_binary_search,complete00.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VerusBench_CloverBench_cal_div,complete01.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,0,code_mismatch;spec_mismatch
VerusBench_CloverBench_cal_div,complete02.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,0,code_mismatch;spec_mismatch
VerusBench_CloverBench_cal_div,complete03.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,0,code_mismatch;spec_mismatch
VerusBench_CloverBench_is_prime,complete03.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VerusBench_Diffy_s4lif,complete01.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VerusBench_MBPP_task_id_142,complete00.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VerusBench_MBPP_task_id_261,complete03.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VerusBench_MBPP_task_id_262,complete01.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VerusBench_MBPP_task_id_554,complete03.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,0,spec_mismatch;code_spec_inconsistency
VerusBench_MBPP_task_id_809,complete03.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,1,
VerusBench_Misc_tail_triangle,complete04.rs,p3,claude-sonnet-4-5-20250929,fewshotplusCOT,0,code_mismatch;spec_mismatch;code_spec_inconsistency
DAFNY2VERUS-COLLECTION_3,complete01.rs,p3,deepseek-v3.2,fewshotplusCOT,0,code_mismatch;spec_mismatch
DAFNY2VERUS-COLLECTION_3,complete02.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_3,complete03.rs,p3,deepseek-v3.2,fewshotplusCOT,0,code_mismatch;spec_mismatch;code_spec_inconsistency
DAFNY2VERUS-COLLECTION_3,complete04.rs,p3,deepseek-v3.2,fewshotplusCOT,0,spec_mismatch;code_spec_inconsistency
HumanEval-Verus_task_65,complete01.rs,p3,deepseek-v3.2,fewshotplusCOT,0,code_mismatch;spec_mismatch;code_spec_inconsistency
MBPP-verified_task_3,complete02.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VA0002_vericoded,complete04.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VA0049_vericoded,complete02.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VA0049_vericoded,complete03.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VA0057_vericoded,complete02.rs,p3,deepseek-v3.2,fewshotplusCOT,0,code_mismatch;spec_mismatch
VeriCoding_VA0085_vericoded,complete01.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VA0211_vericoded,complete02.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VA0299_vericoded,complete04.rs,p3,deepseek-v3.2,fewshotplusCOT,0,code_mismatch;spec_mismatch
VeriCoding_VA0347_vericoded,complete00.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VA0347_vericoded,complete03.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VA0383_vericoded,complete02.rs,p3,deepseek-v3.2,fewshotplusCOT,0,code_mismatch;code_spec_inconsistency
VeriCoding_VA0383_vericoded,complete03.rs,p3,deepseek-v3.2,fewshotplusCOT,0,code_spec_inconsistency
VeriCoding_VA0422_vericoded,complete00.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VA0422_vericoded,complete01.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VA0422_vericoded,complete02.rs,p3,deepseek-v3.2,fewshotplusCOT,0,code_spec_inconsistency
VeriCoding_VA0422_vericoded,complete04.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VA0455_vericoded,complete01.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VA0455_vericoded,complete02.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VA0455_vericoded,complete03.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VA0493_vericoded,complete01.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VA0493_vericoded,complete03.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VA0526_vericoded,complete01.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VA0526_vericoded,complete04.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VA0532_vericoded,complete00.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VA0532_vericoded,complete02.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VA0533_vericoded,complete00.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VA0533_vericoded,complete01.rs,p3,deepseek-v3.2,fewshotplusCOT,0,code_spec_inconsistency
VeriCoding_VA0533_vericoded,complete02.rs,p3,deepseek-v3.2,fewshotplusCOT,0,code_spec_inconsistency
VeriCoding_VA0533_vericoded,complete03.rs,p3,deepseek-v3.2,fewshotplusCOT,0,code_mismatch;code_spec_inconsistency
VeriCoding_VA0533_vericoded,complete04.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VA0551_vericoded,complete02.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VA0556_vericoded,complete02.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VA0556_vericoded,complete04.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VA0561_vericoded,complete01.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VA0606_vericoded,complete03.rs,p3,deepseek-v3.2,fewshotplusCOT,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VeriCoding_VA0606_vericoded,complete04.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VA0612_vericoded,complete00.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VA0621_vericoded,complete03.rs,p3,deepseek-v3.2,fewshotplusCOT,0,code_mismatch;code_spec_inconsistency
VeriCoding_VA0622_vericoded,complete00.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VA0625_vericoded,complete03.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VA0638_vericoded,complete03.rs,p3,deepseek-v3.2,fewshotplusCOT,0,code_spec_inconsistency
VeriCoding_VA0644_vericoded,complete04.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VA0655_vericoded,complete00.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VA0655_vericoded,complete04.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VA0659_vericoded,complete01.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VA0661_vericoded,complete00.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VA0661_vericoded,complete01.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VA0667_vericoded,complete01.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VA0667_vericoded,complete04.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VA0671_vericoded,complete04.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VA0673_vericoded,complete00.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VD0073_vericoded,complete00.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VD0073_vericoded,complete02.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VD0073_vericoded,complete04.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VD0085_vericoded,complete00.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VD0118_vericoded,complete01.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VD0197_vericoded,complete04.rs,p3,deepseek-v3.2,fewshotplusCOT,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VeriCoding_VD0431_vericoded,complete02.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VD0431_vericoded,complete03.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VD0577_vericoded,complete01.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VD0679_vericoded,complete00.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VD0679_vericoded,complete01.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VD0679_vericoded,complete02.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VD0679_vericoded,complete03.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VD0679_vericoded,complete04.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VD0700_vericoded,complete03.rs,p3,deepseek-v3.2,fewshotplusCOT,0,code_spec_inconsistency
VeriCoding_VD0719_vericoded,complete01.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VD0722_vericoded,complete01.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VD0727_vericoded,complete02.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VD0729_vericoded,complete00.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VD0729_vericoded,complete03.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VD0729_vericoded,complete04.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VD0791_vericoded,complete01.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VD0791_vericoded,complete02.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VH0021_vericoded,complete03.rs,p3,deepseek-v3.2,fewshotplusCOT,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VeriCoding_VH0029_vericoded,complete02.rs,p3,deepseek-v3.2,fewshotplusCOT,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VeriCoding_VH0094_vericoded,complete03.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VJ0000_vericoded,complete00.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VJ0000_vericoded,complete03.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VJ0100_vericoded,complete04.rs,p3,deepseek-v3.2,fewshotplusCOT,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VeriCoding_VJ0134_vericoded,complete00.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VJ0134_vericoded,complete01.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VJ0134_vericoded,complete02.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VJ0134_vericoded,complete03.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VJ0153_vericoded,complete02.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VJ0153_vericoded,complete04.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VT0108_vericoded,complete00.rs,p3,deepseek-v3.2,fewshotplusCOT,0,code_mismatch;spec_mismatch
VeriCoding_VT0108_vericoded,complete04.rs,p3,deepseek-v3.2,fewshotplusCOT,0,code_mismatch;spec_mismatch
VeriCoding_VT0109_vericoded,complete00.rs,p3,deepseek-v3.2,fewshotplusCOT,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VeriCoding_VT0109_vericoded,complete01.rs,p3,deepseek-v3.2,fewshotplusCOT,0,code_mismatch;code_spec_inconsistency
VeriCoding_VT0109_vericoded,complete02.rs,p3,deepseek-v3.2,fewshotplusCOT,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VeriCoding_VT0109_vericoded,complete03.rs,p3,deepseek-v3.2,fewshotplusCOT,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VeriCoding_VT0109_vericoded,complete04.rs,p3,deepseek-v3.2,fewshotplusCOT,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VeriCoding_VT0111_vericoded,complete01.rs,p3,deepseek-v3.2,fewshotplusCOT,0,code_mismatch;spec_mismatch
VeriCoding_VT0111_vericoded,complete02.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VT0111_vericoded,complete03.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VT0123_vericoded,complete03.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VT0124_vericoded,complete00.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VT0124_vericoded,complete01.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VT0124_vericoded,complete02.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VT0124_vericoded,complete03.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VT0124_vericoded,complete04.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VT0125_vericoded,complete01.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VT0125_vericoded,complete02.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VT0125_vericoded,complete03.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VT0125_vericoded,complete04.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
